[06Jun2025 00:17:07.885] [Render thread/INFO] [journeymap/]: World ID has been reset.
[06Jun2025 00:17:07.952] [Render thread/INFO] [journeymap/]: World UID is set to: null
[06Jun2025 00:17:08.894] [Render thread/INFO] [com.dairymoose.modernlife.core.ModernLifeClient/]: Client logout
[06Jun2025 00:17:08.904] [Render thread/INFO] [net.minecraft.client.gui.screen.ConnectingScreen/]: Connecting to mocsmods.falixsrv.me., 33105
[06Jun2025 00:17:14.782] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/turtle
[06Jun2025 00:17:14.782] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/slime
[06Jun2025 00:17:14.782] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/silver
[06Jun2025 00:17:14.782] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/wither_skeleton
[06Jun2025 00:17:14.782] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: cfm:grill_cooking/minecraft:baked_potato_from_grill_cooking
[06Jun2025 00:17:14.783] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/fire
[06Jun2025 00:17:14.783] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/blaze
[06Jun2025 00:17:14.783] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/dye
[06Jun2025 00:17:14.783] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/silicon
[06Jun2025 00:17:14.783] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: vehicle:crafting/vehicle:craft_lawn_mower
[06Jun2025 00:17:14.783] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: vehicle:crafting/vehicle:craft_storage_trailer
[06Jun2025 00:17:14.783] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/strength_iii
[06Jun2025 00:17:14.783] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/chrome
[06Jun2025 00:17:14.783] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: simpleplanes:plane_workbench/simpleplanes:plane
[06Jun2025 00:17:14.783] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/sapphire
[06Jun2025 00:17:14.783] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/diamond
[06Jun2025 00:17:14.783] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/attack_aoe_ii
[06Jun2025 00:17:14.783] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/obsidian
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/rabbit
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/water_breathing
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/night_vision
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/tilling_aoe_ii
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/obsidian
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: vehicle:crafting/vehicle:craft_mini_bike
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:soul_extraction/mysticalagriculture:souls/wither_skeleton_skull
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:soul_extraction/mysticalagriculture:souls/leather
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/earth
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:soul_extraction/mysticalagriculture:souls/creeper_head
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:soul_extraction/mysticalagriculture:souls/cod
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/mining_aoe_iv
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/gold
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/poison_resistance
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/mining_aoe_ii
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/dirt
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/copper
[06Jun2025 00:17:14.784] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/aluminum
[06Jun2025 00:17:14.785] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/ice
[06Jun2025 00:17:14.785] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/marble
[06Jun2025 00:17:14.785] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/lead
[06Jun2025 00:17:14.785] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/attack_aoe_i
[06Jun2025 00:17:14.785] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:soul_extraction/mysticalagriculture:souls/coal
[06Jun2025 00:17:14.785] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/speed_iii
[06Jun2025 00:17:14.785] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/inferium
[06Jun2025 00:17:14.785] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/nature
[06Jun2025 00:17:14.785] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: cfm:grill_cooking/minecraft:dried_kelp_from_grill_cooking
[06Jun2025 00:17:14.785] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/lapis_lazuli
[06Jun2025 00:17:14.785] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/lapis_lazuli
[06Jun2025 00:17:14.785] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/fire_resistance
[06Jun2025 00:17:14.785] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/enderman
[06Jun2025 00:17:14.785] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:soul_extraction/mysticalagriculture:souls/spider_eye
[06Jun2025 00:17:14.785] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/fish
[06Jun2025 00:17:14.785] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/absorption_i
[06Jun2025 00:17:14.786] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:soul_extraction/mysticalagriculture:souls/egg
[06Jun2025 00:17:14.786] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/zinc
[06Jun2025 00:17:14.786] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/skeleton
[06Jun2025 00:17:14.786] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: cfm:grill_cooking/minecraft:cooked_mutton_from_grill_cooking
[06Jun2025 00:17:14.786] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/stone
[06Jun2025 00:17:14.786] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/dirt
[06Jun2025 00:17:14.786] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/ghast
[06Jun2025 00:17:14.786] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/wither_resistance
[06Jun2025 00:17:14.786] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/water
[06Jun2025 00:17:14.786] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: vehicle:crafting/vehicle:craft_bumper_car
[06Jun2025 00:17:14.786] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/squid
[06Jun2025 00:17:14.786] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:soul_extraction/mysticalagriculture:souls/zombie_head
[06Jun2025 00:17:14.786] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/terrasteel
[06Jun2025 00:17:14.786] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:soul_extraction/mysticalagriculture:souls/pufferfish
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: vehicle:crafting/vehicle:craft_moped
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/health_boost_ii
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/nickel
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:soul_extraction/mysticalagriculture:souls/bone
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:soul_extraction/mysticalagriculture:souls/rotten_flesh
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/mining_fatigue_resistance
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/wood
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/zombie
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/pathing_aoe_i
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/no_fall_damage
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/invar
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/redstone
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/earth
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:reprocessor/mysticalagriculture:seed/reprocessor/constantan
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/mining_aoe_i
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: cfm:grill_cooking/minecraft:cooked_chicken_from_grill_cooking
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/redstone
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:passive_soulium_dagger
[06Jun2025 00:17:14.787] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:soul_extraction/mysticalagriculture:souls/rabbit
[06Jun2025 00:17:14.788] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: vehicle:fluid_extractor/vehicle:extract_blaze_rod
[06Jun2025 00:17:14.788] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: vehicle:crafting/vehicle:craft_vehicle_trailer
[06Jun2025 00:17:14.788] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:soul_extraction/mysticalagriculture:souls/ghast_tear
[06Jun2025 00:17:14.788] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:augment/health_boost_iii
[06Jun2025 00:17:14.788] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: vehicle:crafting/vehicle:craft_sports_plane
[06Jun2025 00:17:14.788] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:infusion/mysticalagriculture:seed/infusion/copper
[06Jun2025 00:17:14.788] [Render thread/WARN] [net.minecraft.client.util.ClientRecipeBook/]: Unknown recipe category: mysticalagriculture:soul_extraction/mysticalagriculture:souls/gunpowder
